n_rows,n_features,pca_components,n_neighbors,explained_variance,orig_knn_accuracy,orig_knn_precision,orig_knn_recall,orig_knn_f1_score,orig_knn_fit_time,orig_knn_predict_time,orig_knn_total_time,orig_kdtree_accuracy,orig_kdtree_precision,orig_kdtree_recall,orig_kdtree_f1_score,orig_kdtree_fit_time,orig_kdtree_predict_time,orig_kdtree_total_time,pca_knn_accuracy,pca_knn_precision,pca_knn_recall,pca_knn_f1_score,pca_knn_fit_time,pca_knn_predict_time,pca_knn_total_time,pca_kdtree_accuracy,pca_kdtree_precision,pca_kdtree_recall,pca_kdtree_f1_score,pca_kdtree_fit_time,pca_kdtree_predict_time,pca_kdtree_total_time,pca_knn_accuracy_diff,pca_kdtree_accuracy_diff,pca_knn_time_improvement,pca_kdtree_time_improvement
100000,54,5,5,0.233680788547643,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.0250587463378906,9.124352931976318,9.149411678314207,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.821336030960083,41.16362380981445,41.984959840774536,0.77095,0.7680346605151392,0.77095,0.7680710158605901,0.0085146427154541,2.872832059860229,2.881346702575684,0.77095,0.7680346605151392,0.77095,0.7680710158605901,0.0919506549835205,1.7878429889678955,1.879793643951416,-0.0948999999999999,-0.0948999999999999,0.6850784723781742,0.955226975300669
100000,54,10,5,0.3492224645266237,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.0264909267425537,8.774574279785156,8.80106520652771,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.9320647716522216,32.76005220413208,33.6921169757843,0.8337,0.8319533356987263,0.8337,0.8320017798977289,0.0100367069244384,3.182161808013916,3.1921985149383545,0.8337,0.8319533356987263,0.8337,0.8320017798977289,0.1799612045288086,2.2441635131835938,2.4241247177124023,-0.03215,-0.03215,0.6372940729298636,0.9280506855815944
100000,54,15,5,0.4482512824895813,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.0250873565673828,11.15104365348816,11.176131010055542,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.9519588947296144,35.62341260910034,36.57537150382996,0.83655,0.8348536629194278,0.83655,0.8350057750092659,0.007026195526123,3.572824478149414,3.579850673675537,0.83655,0.8348536629194278,0.83655,0.8350057750092659,0.2873365879058838,2.388526439666748,2.675863027572632,-0.0292999999999999,-0.0292999999999999,0.6796878391587728,0.9268397580789458
100000,54,20,5,0.5441221011875356,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.024717092514038,8.32824444770813,8.352961540222168,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.926642656326294,28.071918725967407,28.9985613822937,0.83775,0.8360631580003257,0.83775,0.8361878822918505,0.0075218677520751,3.1744205951690674,3.1819424629211426,0.83775,0.8360631580003257,0.83775,0.8361878822918505,0.339292049407959,1.9462745189666748,2.285566568374634,-0.0281,-0.0281,0.6190641549588038,0.9211834498186456
100000,54,25,5,0.6384543501968932,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.0261592864990234,7.920267820358276,7.9464271068573,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.8491597175598145,26.66969585418701,27.518855571746823,0.8382,0.8365656154587153,0.8382,0.8366830273606134,0.0100338459014892,3.392098903656006,3.402132749557495,0.8382,0.8365656154587153,0.8382,0.8366830273606134,0.4434750080108642,2.019012212753296,2.46248722076416,-0.02765,-0.02765,0.5718663615976979,0.9105163652484024
500000,5,3,5,0.8209638058877484,0.63431,0.6213269191695479,0.63431,0.6225976789613353,0.041174888610839844,49.535181283950806,49.576356172561646,0.64004,0.6262693870582952,0.64004,0.6290311196033378,0.565833330154419,16.868168354034424,17.434001684188843,0.63422,0.6215665834015284,0.63422,0.6224608687914556,0.0368351936340332,45.03199625015259,45.06883144378662,0.6381,0.6252423366169501,0.6381,0.6273458211178177,0.5212206840515137,10.342690229415894,10.863910913467407,-9.00000000000345e-05,-0.0019400000000000528,0.09092085576208085,0.3768550037872228
500000,10,3,5,0.47505590730704084,0.72815,0.7257192647698727,0.72815,0.7257627251649704,0.05818295478820801,108.05042839050293,108.10861134529114,0.72805,0.7256325273575553,0.72805,0.725667270255413,1.2581133842468262,129.66656112670898,130.9246745109558,0.72792,0.7253665599848603,0.72792,0.72545019368537,0.032083749771118164,43.64735722541809,43.67944097518921,0.72796,0.7254164441217223,0.72796,0.7254919444094786,0.5423898696899414,8.321366786956787,8.863756656646729,-0.00022999999999995246,-8.999999999992347e-05,0.5959670517302251,0.9322988070067342
500000,10,5,5,0.6797327734987828,0.72815,0.7257192647698727,0.72815,0.7257627251649704,0.04327750205993652,104.38538670539856,104.4286642074585,0.72805,0.7256325273575553,0.72805,0.725667270255413,1.064093828201294,121.47934055328369,122.54343438148499,0.72776,0.7252031428894415,0.72776,0.7252780638237377,0.04427456855773926,42.22415280342102,42.26842737197876,0.72799,0.7254474821248545,0.72799,0.7255220474833391,0.7891225814819336,8.771408081054688,9.560530662536621,-0.00039000000000000146,-5.999999999994898e-05,0.5952411371650977,0.9219825141119016
500000,20,3,5,0.3100353978125092,0.89576,0.8952801101701797,0.89576,0.8953248721370227,0.0740060806274414,129.35388898849487,129.42789506912231,0.89577,0.8952914801994036,0.89577,0.8953361955179963,2.3902928829193115,449.729859828949,452.1201527118683,0.80636,0.8045205659374928,0.80636,0.8046076040994327,0.03051018714904785,38.55256152153015,38.5830717086792,0.80636,0.8045205659374928,0.80636,0.8046076040994327,0.4331798553466797,7.739258527755737,8.172438383102417,-0.08940000000000003,-0.08940999999999999,0.7018952391362503,0.9819241891030887
500000,20,5,5,0.4235602241356348,0.89576,0.8952801101701797,0.89576,0.8953248721370227,0.08506155014038086,113.36267590522766,113.44773745536804,0.89577,0.8952914801994036,0.89577,0.8953361955179963,1.9570636749267578,448.376008272171,450.3330719470978,0.87807,0.8773842727158141,0.87807,0.8774531555265843,0.027602672576904297,40.477333307266235,40.50493597984314,0.87807,0.8773842727158141,0.87807,0.8774531555265843,0.6953356266021729,9.01109004020691,9.706425666809082,-0.017689999999999984,-0.017699999999999938,0.6429639154700784,0.9784461185032635
500000,20,10,5,0.6829538893594174,0.89576,0.8952801101701797,0.89576,0.8953248721370227,0.05739331245422363,123.51592993736267,123.5733232498169,0.89577,0.8952914801994036,0.89577,0.8953361955179963,1.918046474456787,451.9130439758301,453.83109045028687,0.87971,0.8790303271787396,0.87971,0.8790958341228622,0.037690162658691406,44.697500705718994,44.735190868377686,0.87972,0.8790420364550664,0.87972,0.8791074048950099,1.3667664527893066,8.643346786499023,10.01011323928833,-0.01605000000000001,-0.01605000000000001,0.6379866649864175,0.9779430862055828
500000,20,15,5,0.9062587492320465,0.89576,0.8952801101701797,0.89576,0.8953248721370227,0.06538677215576172,125.31104350090027,125.37643027305603,0.89577,0.8952914801994036,0.89577,0.8953361955179963,2.0675048828125,444.87613892555237,446.94364380836487,0.88951,0.8889879405559427,0.88951,0.8890258835021312,0.03607630729675293,46.71679759025574,46.75287389755249,0.88951,0.8889879405559427,0.88951,0.8890258835021312,1.7257049083709717,8.936315298080444,10.662020206451416,-0.006249999999999978,-0.006259999999999932,0.6270999756833889,0.9761445981967629
500000,30,3,5,0.23491779384900524,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.09578084945678711,118.0595645904541,118.15534543991089,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.0739657878875732,613.4675576686859,616.5415234565735,0.70685,0.7036451393005762,0.70685,0.7031711812239597,0.031816959381103516,44.78559684753418,44.81741380691528,0.70685,0.7036451393005762,0.70685,0.7031711812239597,0.6033470630645752,9.075785398483276,9.679132461547852,-0.21613000000000004,-0.21613000000000004,0.6206907640102696,0.9843009236307673
500000,30,5,5,0.317663531108253,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.09655213356018066,205.17367792129517,205.27023005485535,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.6222219467163086,681.933741569519,685.5559635162354,0.86707,0.8663933269474222,0.86707,0.86638565806258,0.03898501396179199,42.604952335357666,42.64393734931946,0.86707,0.8663933269474222,0.86707,0.86638565806258,0.920579195022583,9.230835914611816,10.1514151096344,-0.055910000000000015,-0.055910000000000015,0.7922546423905527,0.9851924340974769
500000,30,10,5,0.5017745476193481,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.12048172950744629,162.65938186645508,162.77986359596252,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.3130366802215576,647.0354089736938,650.3484456539154,0.90522,0.9048563075126185,0.90522,0.9049247978832242,0.03858590126037598,43.14662432670593,43.18521022796631,0.90522,0.9048563075126185,0.90522,0.9049247978832242,1.2406561374664307,9.462857007980347,10.703513145446777,-0.017759999999999998,-0.017759999999999998,0.7347017667052681,0.9835418794079156
500000,30,15,5,0.6723657073656917,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.08197951316833496,131.05866980552673,131.14064931869507,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.1145758628845215,654.3070976734161,657.4216735363007,0.90619,0.905841577020215,0.90619,0.9059003142678128,0.0446619987487793,47.24170780181885,47.28636980056763,0.90619,0.905841577020215,0.90619,0.9059003142678128,1.896075963973999,11.007401943206787,12.903477907180786,-0.01678999999999997,-0.01678999999999997,0.6394224823025442,0.9803726003772093
500000,30,20,5,0.8372046170828649,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.11543035507202148,218.9622893333435,219.07771968841553,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.684669256210327,687.7120413780212,691.3967106342316,0.90407,0.9036950531713782,0.90407,0.9037609524031379,0.043984174728393555,58.421082735061646,58.46506690979004,0.90407,0.9036950531713782,0.90407,0.9037609524031379,2.588627576828003,12.977852821350098,15.5664803981781,-0.018909999999999982,-0.018909999999999982,0.7331309318312136,0.9774854578294151
500000,30,25,5,0.9582782022195933,0.92298,0.922769401180578,0.92298,0.9228068895871416,0.12113070487976074,176.32583665847778,176.44696736335754,0.92298,0.922769401180578,0.92298,0.9228068895871416,3.2399773597717285,713.6802031993866,716.9201805591583,0.91005,0.9097299174200749,0.91005,0.909775153209338,0.0605320930480957,66.40125250816345,66.46178460121155,0.91005,0.9097299174200749,0.91005,0.909775153209338,4.539159059524536,17.837793111801147,22.376952171325684,-0.012929999999999997,-0.012929999999999997,0.6233328030832818,0.968787386967022
500000,40,3,5,0.2243427845227241,0.92506,0.9248554191109153,0.92506,0.9248657801041223,0.1279125213623047,213.94629049301147,214.07420301437378,0.92506,0.9248554191109153,0.92506,0.9248657801041223,9.915104866027832,850.4494285583496,860.3645334243774,0.64551,0.6416238740701045,0.64551,0.6404864513356266,0.03284716606140137,45.180644035339355,45.21349120140076,0.64551,0.6416238740701045,0.64551,0.6404864513356266,0.6646616458892822,9.322571039199829,9.987232685089111,-0.27954999999999997,-0.27954999999999997,0.788795237516942,0.9883918591514478
500000,40,5,5,0.3111052456642028,0.92506,0.9248554191109153,0.92506,0.9248657801041223,0.11743855476379395,235.37011313438416,235.48755168914795,0.92506,0.9248554191109153,0.92506,0.9248657801041223,5.173316955566406,782.8799111843109,788.0532281398773,0.83179,0.8307315023484619,0.83179,0.8306298273930294,0.04680132865905762,43.63443470001221,43.681236028671265,0.83179,0.8307315023484619,0.83179,0.8306298273930294,0.9619255065917969,9.716751098632812,10.67867660522461,-0.09326999999999996,-0.09326999999999996,0.8145072394895333,0.9864492952710433
500000,40,10,5,0.46072098047475446,0.92506,0.9248554191109153,0.92506,0.9248657801041223,0.09823441505432129,192.3751254081726,192.47335982322693,0.92506,0.9248554191109153,0.92506,0.9248657801041223,8.51196002960205,799.1215164661407,807.6334764957428,0.8977,0.8972040370854486,0.8977,0.8972925805442633,0.045059919357299805,51.14629530906677,51.19135522842407,0.8977,0.8972040370854486,0.8977,0.8972925805442633,1.7882840633392334,11.518721103668213,13.307005167007446,-0.02735999999999994,-0.02735999999999994,0.7340340747652575,0.9835234601409225
